source,target,type,ligne,distance_m
invalides_RER C 1,musee d'orsay_RER C 1,adjacence,RER C 1,870.9107434210854
invalides_RER C 1,invalides_RER C 2,correspondance,,0.0
invalides_RER C 1,invalides_RER C 3,correspondance,,0.0
invalides_RER C 1,invalides_RER C 4,correspondance,,0.0
invalides_RER C 1,invalides_RER C 5,correspondance,,0.0
invalides_RER C 1,invalides_RER C 6,correspondance,,0.0
invalides_RER C 1,invalides_RER C 7,correspondance,,0.0
invalides_RER C 1,invalides_RER C 8,correspondance,,0.0
invalides_RER C 1,invalides_RER C 9,correspondance,,0.0
invalides_RER C 1,invalides_METRO 8,correspondance,,0.0
invalides_RER C 1,invalides_METRO 10,correspondance,,0.0
musee d'orsay_RER C 1,saint michel_RER C 1,adjacence,RER C 1,1556.7945577524047
musee d'orsay_RER C 1,musee d'orsay_RER C 2,correspondance,,0.0
musee d'orsay_RER C 1,musee d'orsay_RER C 3,correspondance,,0.0
musee d'orsay_RER C 1,musee d'orsay_RER C 4,correspondance,,0.0
musee d'orsay_RER C 1,musee d'orsay_RER C 5,correspondance,,0.0
musee d'orsay_RER C 1,musee d'orsay_RER C 6,correspondance,,0.0
musee d'orsay_RER C 1,musee d'orsay_RER C 7,correspondance,,0.0
musee d'orsay_RER C 1,musee d'orsay_RER C 8,correspondance,,0.0
musee d'orsay_RER C 1,musee d'orsay_RER C 9,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 1,correspondance,,0.0
saint michel_RER C 1,gare d'austerlitz_RER C 1,adjacence,RER C 1,2001.8545587568335
saint michel_RER C 1,saint michel_RER C 2,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 3,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 4,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 5,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 6,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 7,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 8,correspondance,,0.0
saint michel_RER C 1,saint michel_RER C 9,correspondance,,0.0
saint michel_RER C 1,saint michel_METRO 4,correspondance,,0.0
saint michel_RER C 1,saint michel_METRO 10,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 1,correspondance,,0.0
gare d'austerlitz_RER C 1,bibliotheque francois mitterrand_RER C 1,adjacence,RER C 1,1565.0254570622383
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 2,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 3,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 4,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 5,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 6,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 7,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 8,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_RER C 9,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_METRO 5,correspondance,,0.0
gare d'austerlitz_RER C 1,gare d'austerlitz_METRO 10,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 1,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,ivry sur seine_RER C 1,adjacence,RER C 1,1948.815669081914
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 2,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 3,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 4,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 5,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 6,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 7,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 8,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_RER C 9,correspondance,,0.0
bibliotheque francois mitterrand_RER C 1,bibliotheque francois mitterrand_METRO 14,correspondance,,0.0
ivry sur seine_RER C 1,vitry sur seine_RER C 1,adjacence,RER C 1,1733.237954222894
ivry sur seine_RER C 1,ivry sur seine_RER C 2,correspondance,,0.0
ivry sur seine_RER C 1,ivry sur seine_RER C 3,correspondance,,0.0
ivry sur seine_RER C 1,ivry sur seine_RER C 4,correspondance,,0.0
ivry sur seine_RER C 1,ivry sur seine_RER C 5,correspondance,,0.0
ivry sur seine_RER C 1,ivry sur seine_RER C 6,correspondance,,0.0
ivry sur seine_RER C 1,ivry sur seine_RER C 7,correspondance,,0.0
ivry sur seine_RER C 1,ivry sur seine_RER C 8,correspondance,,0.0
ivry sur seine_RER C 1,ivry sur seine_RER C 9,correspondance,,0.0
vitry sur seine_RER C 1,les ardoines_RER C 1,adjacence,RER C 1,2062.6935747094417
vitry sur seine_RER C 1,vitry sur seine_RER C 2,correspondance,,0.0
vitry sur seine_RER C 1,vitry sur seine_RER C 3,correspondance,,0.0
vitry sur seine_RER C 1,vitry sur seine_RER C 4,correspondance,,0.0
vitry sur seine_RER C 1,vitry sur seine_RER C 5,correspondance,,0.0
vitry sur seine_RER C 1,vitry sur seine_RER C 6,correspondance,,0.0
vitry sur seine_RER C 1,vitry sur seine_RER C 7,correspondance,,0.0
vitry sur seine_RER C 1,vitry sur seine_RER C 8,correspondance,,0.0
vitry sur seine_RER C 1,vitry sur seine_RER C 9,correspondance,,0.0
les ardoines_RER C 1,choisy le roi_RER C 1,adjacence,RER C 1,2054.804151996997
les ardoines_RER C 1,les ardoines_RER C 2,correspondance,,0.0
les ardoines_RER C 1,les ardoines_RER C 3,correspondance,,0.0
les ardoines_RER C 1,les ardoines_RER C 4,correspondance,,0.0
les ardoines_RER C 1,les ardoines_RER C 5,correspondance,,0.0
les ardoines_RER C 1,les ardoines_RER C 6,correspondance,,0.0
les ardoines_RER C 1,les ardoines_RER C 7,correspondance,,0.0
les ardoines_RER C 1,les ardoines_RER C 8,correspondance,,0.0
les ardoines_RER C 1,les ardoines_RER C 9,correspondance,,0.0
choisy le roi_RER C 1,les saules_RER C 1,adjacence,RER C 1,2129.4799989362286
choisy le roi_RER C 1,choisy le roi_RER C 2,correspondance,,0.0
choisy le roi_RER C 1,choisy le roi_RER C 3,correspondance,,0.0
choisy le roi_RER C 1,choisy le roi_RER C 4,correspondance,,0.0
choisy le roi_RER C 1,choisy le roi_RER C 5,correspondance,,0.0
choisy le roi_RER C 1,choisy le roi_RER C 6,correspondance,,0.0
choisy le roi_RER C 1,choisy le roi_RER C 7,correspondance,,0.0
choisy le roi_RER C 1,choisy le roi_RER C 8,correspondance,,0.0
choisy le roi_RER C 1,choisy le roi_RER C 9,correspondance,,0.0
les saules_RER C 1,les saules_RER C 1,correspondance,,0.0
les saules_RER C 1,orly ville_RER C 1,adjacence,RER C 1,1135.8258039695745
les saules_RER C 1,les saules_RER C 2,correspondance,,0.0
les saules_RER C 1,les saules_RER C 3,correspondance,,0.0
les saules_RER C 1,les saules_RER C 4,correspondance,,0.0
les saules_RER C 1,les saules_RER C 5,correspondance,,0.0
les saules_RER C 1,les saules_RER C 6,correspondance,,0.0
les saules_RER C 1,les saules_RER C 7,correspondance,,0.0
les saules_RER C 1,les saules_RER C 8,correspondance,,0.0
les saules_RER C 1,les saules_RER C 9,correspondance,,0.0
orly ville_RER C 1,pont de rungis aeroport d'orly_RER C 1,adjacence,RER C 1,
orly ville_RER C 1,orly ville_RER C 2,correspondance,,0.0
orly ville_RER C 1,orly ville_RER C 3,correspondance,,0.0
orly ville_RER C 1,orly ville_RER C 4,correspondance,,0.0
orly ville_RER C 1,orly ville_RER C 5,correspondance,,0.0
orly ville_RER C 1,orly ville_RER C 6,correspondance,,0.0
orly ville_RER C 1,orly ville_RER C 7,correspondance,,0.0
orly ville_RER C 1,orly ville_RER C 8,correspondance,,0.0
orly ville_RER C 1,orly ville_RER C 9,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,rungis la fraternelle_RER C 1,adjacence,RER C 1,
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 2,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 3,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 4,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 5,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 6,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 7,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 8,correspondance,,0.0
pont de rungis aeroport d'orly_RER C 1,pont de rungis aeroport d'orly_RER C 9,correspondance,,0.0
rungis la fraternelle_RER C 1,chemin d'antony_RER C 1,adjacence,RER C 1,2989.379134546481
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 2,correspondance,,0.0
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 3,correspondance,,0.0
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 4,correspondance,,0.0
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 5,correspondance,,0.0
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 6,correspondance,,0.0
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 7,correspondance,,0.0
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 8,correspondance,,0.0
rungis la fraternelle_RER C 1,rungis la fraternelle_RER C 9,correspondance,,0.0
chemin d'antony_RER C 1,massy verrieres_RER C 1,adjacence,RER C 1,3195.73655779683
chemin d'antony_RER C 1,chemin d'antony_RER C 2,correspondance,,0.0
chemin d'antony_RER C 1,chemin d'antony_RER C 3,correspondance,,0.0
chemin d'antony_RER C 1,chemin d'antony_RER C 4,correspondance,,0.0
chemin d'antony_RER C 1,chemin d'antony_RER C 5,correspondance,,0.0
chemin d'antony_RER C 1,chemin d'antony_RER C 6,correspondance,,0.0
chemin d'antony_RER C 1,chemin d'antony_RER C 7,correspondance,,0.0
chemin d'antony_RER C 1,chemin d'antony_RER C 8,correspondance,,0.0
chemin d'antony_RER C 1,chemin d'antony_RER C 9,correspondance,,0.0
massy verrieres_RER C 1,massy_RER C 1,adjacence,RER C 1,1657.5491148178744
massy verrieres_RER C 1,massy verrieres_RER C 2,correspondance,,0.0
massy verrieres_RER C 1,massy verrieres_RER C 3,correspondance,,0.0
massy verrieres_RER C 1,massy verrieres_RER C 4,correspondance,,0.0
massy verrieres_RER C 1,massy verrieres_RER C 5,correspondance,,0.0
massy verrieres_RER C 1,massy verrieres_RER C 6,correspondance,,0.0
massy verrieres_RER C 1,massy verrieres_RER C 7,correspondance,,0.0
massy verrieres_RER C 1,massy verrieres_RER C 8,correspondance,,0.0
massy verrieres_RER C 1,massy verrieres_RER C 9,correspondance,,0.0
massy_RER C 1,massy_RER C 1,correspondance,,0.0
massy_RER C 1,massy_RER C 2,correspondance,,0.0
massy_RER C 1,massy_RER C 3,correspondance,,0.0
massy_RER C 1,massy_RER C 4,correspondance,,0.0
massy_RER C 1,massy_RER C 5,correspondance,,0.0
massy_RER C 1,massy_RER C 6,correspondance,,0.0
massy_RER C 1,massy_RER C 7,correspondance,,0.0
massy_RER C 1,massy_RER C 8,correspondance,,0.0
massy_RER C 1,massy_RER C 9,correspondance,,0.0
pontoise_RER C 2,saint ouen l'aumone_RER C 2,adjacence,RER C 2,739.9049582171552
pontoise_RER C 2,pontoise_RER C 3,correspondance,,0.0
saint ouen l'aumone_RER C 2,saint ouen l'aumone liesse_RER C 2,adjacence,RER C 2,2109.876479115382
saint ouen l'aumone_RER C 2,saint ouen l'aumone_RER C 3,correspondance,,0.0
saint ouen l'aumone liesse_RER C 2,pierrelaye_RER C 2,adjacence,RER C 2,2540.711142000888
saint ouen l'aumone liesse_RER C 2,saint ouen l'aumone liesse_RER C 3,correspondance,,0.0
pierrelaye_RER C 2,montigny beauchamp_RER C 2,adjacence,RER C 2,3311.509930440052
pierrelaye_RER C 2,pierrelaye_RER C 3,correspondance,,0.0
montigny beauchamp_RER C 2,franconville le plessis bouchard_RER C 2,adjacence,RER C 2,3175.2300704747727
montigny beauchamp_RER C 2,montigny beauchamp_RER C 3,correspondance,,0.0
franconville le plessis bouchard_RER C 2,cernay_RER C 2,adjacence,RER C 2,1954.5995961914055
franconville le plessis bouchard_RER C 2,franconville le plessis bouchard_RER C 3,correspondance,,0.0
cernay_RER C 2,ermont eaubonne_RER C 2,adjacence,RER C 2,1004.1261006586655
cernay_RER C 2,cernay_RER C 3,correspondance,,0.0
ermont eaubonne_RER C 2,ermont eaubonne_RER C 2,correspondance,,0.0
ermont eaubonne_RER C 2,saint gratien_RER C 2,adjacence,RER C 2,2150.708921541745
ermont eaubonne_RER C 2,ermont eaubonne_RER C 3,correspondance,,0.0
saint gratien_RER C 2,epinay sur seine_RER C 2,adjacence,RER C 2,1563.874763985909
saint gratien_RER C 2,saint gratien_RER C 3,correspondance,,0.0
saint gratien_RER C 2,saint gratien_RER D 1,correspondance,,0.0
saint gratien_RER C 2,saint gratien_RER D 2,correspondance,,0.0
saint gratien_RER C 2,saint gratien_RER D 3,correspondance,,0.0
saint gratien_RER C 2,saint gratien_RER D 4,correspondance,,0.0
saint gratien_RER C 2,saint gratien_RER D 5,correspondance,,0.0
epinay sur seine_RER C 2,epinay sur seine_RER C 2,correspondance,,0.0
epinay sur seine_RER C 2,gennevilliers_RER C 2,adjacence,RER C 2,2256.129941370909
epinay sur seine_RER C 2,epinay sur seine_RER C 3,correspondance,,0.0
gennevilliers_RER C 2,gennevilliers_RER C 2,correspondance,,0.0
gennevilliers_RER C 2,les gresillons_RER C 2,adjacence,RER C 2,1405.0821953353138
gennevilliers_RER C 2,gennevilliers_RER C 3,correspondance,,0.0
les gresillons_RER C 2,saint ouen_RER C 2,adjacence,RER C 2,1911.212369937054
les gresillons_RER C 2,les gresillons_RER C 3,correspondance,,0.0
saint ouen_RER C 2,saint ouen_RER C 2,correspondance,,0.0
saint ouen_RER C 2,porte de clichy tribunal de paris_RER C 2,adjacence,RER C 2,
saint ouen_RER C 2,saint ouen_RER C 3,correspondance,,0.0
saint ouen_RER C 2,saint ouen_METRO 13 1,correspondance,,0.0
saint ouen_RER C 2,saint ouen_METRO 13 2,correspondance,,0.0
saint ouen_RER C 2,saint ouen_METRO 14,correspondance,,0.0
porte de clichy tribunal de paris_RER C 2,pereire levallois_RER C 2,adjacence,RER C 2,
porte de clichy tribunal de paris_RER C 2,porte de clichy tribunal de paris_RER C 3,correspondance,,0.0
pereire levallois_RER C 2,pereire levallois_RER C 2,correspondance,,0.0
pereire levallois_RER C 2,neuilly porte maillot palais des congres_RER C 2,adjacence,RER C 2,
pereire levallois_RER C 2,pereire levallois_RER C 3,correspondance,,0.0
